orderdate,revenue,productline,customername,city,country,month
2004-09-09,1642.24,Ships,Amica Models & Co.,Torino,Italy,2004-09
2004-09-10,4424.4,Ships,Online Mini Collectables,Brickhaven,USA,2004-09
2004-09-10,3264.0,Classic Cars,Gifts4AllAges.com,Boston,USA,2004-09
2004-09-10,3867.68,Vintage Cars,Gifts4AllAges.com,Boston,USA,2004-09
2004-09-10,1612.0,Ships,Gifts4AllAges.com,Boston,USA,2004-09
2004-09-10,3148.6400000000003,Ships,Gifts4AllAges.com,Boston,USA,2004-09
2004-09-10,3167.44,Ships,Gifts4AllAges.com,Boston,USA,2004-09
2004-09-15,5279.400000000001,Planes,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,1463.2800000000002,Ships,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,2329.1400000000003,Vintage Cars,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,1280.37,Planes,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,1977.18,Vintage Cars,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,1826.4399999999998,Vintage Cars,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,2030.72,Planes,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,1066.52,Vintage Cars,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,3184.02,Planes,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,3046.74,Ships,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,2321.52,Planes,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,1636.8000000000002,Planes,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,2887.68,Planes,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-15,980.28,Planes,"Bavarian Collectables Imports, Co.",Munich,Germany,2004-09
2004-09-16,2048.75,Planes,"Clover Collections, Co.",Dublin,Ireland,2004-09
2004-09-16,3431.36,Planes,"Clover Collections, Co.",Dublin,Ireland,2004-09
2004-09-16,2242.56,Motorcycles,"Clover Collections, Co.",Dublin,Ireland,2004-09
2004-09-16,1649.7900000000002,Planes,"Clover Collections, Co.",Dublin,Ireland,2004-09
2004-09-16,2311.4,Motorcycles,"Clover Collections, Co.",Dublin,Ireland,2004-09
2004-09-16,1772.12,Vintage Cars,"Clover Collections, Co.",Dublin,Ireland,2004-09
2004-09-16,3903.55,Planes,"Clover Collections, Co.",Dublin,Ireland,2004-09
2004-09-27,4128.54,Motorcycles,Atelier graphique,Nantes,France,2004-09
2004-09-27,1938.24,Motorcycles,Atelier graphique,Nantes,France,2004-09
2004-09-30,1760.88,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2004-09-30,4773.6900000000005,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2004-09-30,2964.2400000000002,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2004-09-30,2424.63,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2004-09-30,5832.96,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2004-09-30,5032.29,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2004-09-30,1942.7099999999998,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2004-09-30,2121.28,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2004-09-30,869.04,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2004-09-30,3218.6,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2004-09-30,3400.76,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,2004-09
2003-10-04,6099.72,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,2003-10
2003-10-04,3371.83,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,2003-10
2003-10-04,1685.42,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,2003-10
2003-10-04,2198.34,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,2003-10
2003-10-04,2588.7400000000002,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,2003-10
2003-10-04,3231.06,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,2003-10
2003-10-04,3313.15,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,2003-10
2003-10-04,1613.55,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,2003-10
2003-10-05,4242.05,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-05,3783.04,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-05,5616.03,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-05,2497.44,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-05,3115.81,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-05,5344.5599999999995,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-05,1746.0900000000001,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-05,896.5,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-05,1540.8000000000002,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-05,1908.0600000000002,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-05,6108.5,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway  ,2003-10
2003-10-06,7163.8,Vintage Cars,"UK Collectables, Ltd.",Liverpool,UK,2003-10
2003-10-06,3147.54,Vintage Cars,"UK Collectables, Ltd.",Liverpool,UK,2003-10
2003-10-06,1622.88,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,2003-10
2003-10-06,3695.58,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,2003-10
2003-10-06,4703.4,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,2003-10
2003-10-06,3575.04,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,2003-10
2004-10-06,2617.8599999999997,Vintage Cars,"Iberia Gift Imports, Corp.",Sevilla,Spain,2004-10
2004-10-06,856.8000000000001,Vintage Cars,"Iberia Gift Imports, Corp.",Sevilla,Spain,2004-10
2004-10-11,9467.68,Classic Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,4584.06,Trucks and Buses,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,4883.82,Trucks and Buses,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,3535.35,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,1735.3,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,2471.52,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,2835.0,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,4520.42,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,1304.16,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,2341.56,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,3619.12,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,1505.18,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,671.83,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,1852.84,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,2667.39,Vintage Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,1884.96,Trucks and Buses,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-11,3236.8,Classic Cars,Auto Associés & Cie.,Versailles,France,2004-10
2004-10-13,4940.379999999999,Classic Cars,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,4097.92,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,3580.7400000000002,Classic Cars,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,4241.5199999999995,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,2416.9500000000003,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,5952.1900000000005,Classic Cars,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,2477.2,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,2184.75,Classic Cars,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,2576.16,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,1476.48,Classic Cars,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,4258.08,Classic Cars,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,2642.64,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,1948.0,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-13,4618.32,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,2004-10
2004-10-14,5668.660000000001,Classic Cars,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,4931.36,Classic Cars,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,2906.8,Classic Cars,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,3671.68,Vintage Cars,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,3348.0,Trains,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,2906.97,Classic Cars,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,3320.46,Vintage Cars,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,3171.73,Ships,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,2359.7200000000003,Vintage Cars,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,2772.88,Trains,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,1752.6999999999998,Trains,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,3067.0,Ships,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,2797.5600000000004,Ships,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,2672.8799999999997,Ships,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,3173.44,Ships,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,2621.7,Ships,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,1681.75,Ships,"AV Stores, Co.",Manchester,UK,2004-10
2004-10-14,2603.04,Classic Cars,"Classic Gift Ideas, Inc",Philadelphia,USA,2004-10
2004-10-14,5288.790000000001,Planes,"Classic Gift Ideas, Inc",Philadelphia,USA,2004-10
2004-10-14,2213.4,Ships,"Classic Gift Ideas, Inc",Philadelphia,USA,2004-10
2004-10-14,4421.28,Vintage Cars,"Classic Gift Ideas, Inc",Philadelphia,USA,2004-10
2004-10-14,1455.75,Planes,"Classic Gift Ideas, Inc",Philadelphia,USA,2004-10
2004-10-14,1417.6799999999998,Vintage Cars,"Classic Gift Ideas, Inc",Philadelphia,USA,2004-10
2004-10-14,1660.34,Vintage Cars,"Classic Gift Ideas, Inc",Philadelphia,USA,2004-10
2004-10-14,2769.98,Ships,"Classic Gift Ideas, Inc",Philadelphia,USA,2004-10
2004-10-14,1502.8000000000002,Planes,"Classic Gift Ideas, Inc",Philadelphia,USA,2004-10
2004-10-15,3922.58,Motorcycles,Mini Classics,White Plains,USA,2004-10
2004-10-15,3757.0,Motorcycles,Mini Classics,White Plains,USA,2004-10
2004-10-15,2212.65,Planes,Mini Classics,White Plains,USA,2004-10
2004-10-15,1647.64,Motorcycles,Mini Classics,White Plains,USA,2004-10
2004-10-15,3086.6699999999996,Planes,Mini Classics,White Plains,USA,2004-10
2004-10-15,3221.85,Motorcycles,Mini Classics,White Plains,USA,2004-10
2004-10-15,2494.0,Planes,Mini Classics,White Plains,USA,2004-10
2004-10-15,3156.1200000000003,Planes,Mini Classics,White Plains,USA,2004-10
2004-10-15,2397.36,Motorcycles,Mini Classics,White Plains,USA,2004-10
2004-10-15,2816.12,Vintage Cars,Mini Classics,White Plains,USA,2004-10
2004-10-15,1743.2300000000002,Vintage Cars,Mini Classics,White Plains,USA,2004-10
2004-10-15,1534.4699999999998,Planes,Mini Classics,White Plains,USA,2004-10
2004-10-15,3106.25,Planes,Mini Classics,White Plains,USA,2004-10
2004-10-15,3126.35,Planes,Mini Classics,White Plains,USA,2004-10
2004-10-15,1663.2,Planes,Mini Classics,White Plains,USA,2004-10
2004-10-15,2454.27,Planes,Mini Classics,White Plains,USA,2004-10
2004-10-15,3884.3399999999997,Motorcycles,Baane Mini Imports,Stavern,Norway,2004-10
2004-10-15,3759.6,Motorcycles,Baane Mini Imports,Stavern,Norway,2004-10
2004-10-15,2035.32,Motorcycles,Baane Mini Imports,Stavern,Norway,2004-10
2004-10-15,1429.44,Motorcycles,Baane Mini Imports,Stavern,Norway,2004-10
2004-10-15,4694.5,Motorcycles,Baane Mini Imports,Stavern,Norway,2004-10
2004-10-15,2073.1200000000003,Motorcycles,Baane Mini Imports,Stavern,Norway,2004-10
2004-10-16,5457.54,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,2536.8,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,3793.0899999999997,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,2533.5,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,4765.6,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,1339.8,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,3106.7999999999997,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,7640.64,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,1910.5200000000002,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,5978.0,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,2480.52,Motorcycles,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,5356.799999999999,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,1096.59,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,1907.98,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,6256.35,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,3683.82,Classic Cars,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,1390.32,Motorcycles,"Toms Spezialitäten, Ltd",Köln,Germany,2004-10
2004-10-16,3608.7599999999998,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-16,4938.12,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-16,4295.04,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-16,3773.23,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-16,1674.7499999999998,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-16,1834.3,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-16,2196.0,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-16,2493.4,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-16,4999.61,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-16,2140.25,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-16,4186.92,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2004-10
2004-10-21,10286.400000000001,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,3248.0,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,4417.82,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,1091.75,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,7017.599999999999,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,1452.9,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,3467.9700000000003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,3754.75,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,3373.6600000000003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,1901.9,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,3541.6,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,2782.89,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,1726.5300000000002,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,1087.32,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,999.58,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,1246.51,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-21,4242.4800000000005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2004-10
2004-10-22,5673.200000000001,Classic Cars,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,2755.2,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,3167.67,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,1797.58,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,3598.5,Classic Cars,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,3085.04,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,4293.66,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,2600.37,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,1850.6000000000001,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,1890.0600000000002,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,2882.7000000000003,Classic Cars,Canadian Gift Exchange Network,Vancouver,Canada,2004-10
2004-10-22,6711.94,Classic Cars,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,5768.400000000001,Classic Cars,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,6104.16,Classic Cars,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,4319.55,Trucks and Buses,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,5707.8,Classic Cars,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,2595.2,Vintage Cars,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,1948.33,Trains,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,3748.54,Classic Cars,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,2263.3599999999997,Classic Cars,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,1240.98,Classic Cars,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,4224.84,Classic Cars,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,2044.35,Trains,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,3241.0,Trucks and Buses,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,1914.44,Trains,Heintze Collectables,Århus,Denmark,2004-10
2004-10-22,1912.45,Ships,Heintze Collectables,Århus,Denmark,2004-10
2004-10-29,2812.32,Vintage Cars,La Rochelle Gifts,Nantes,France,2004-10
2004-10-29,3914.0499999999997,Ships,La Rochelle Gifts,Nantes,France,2004-10
2004-10-29,1890.48,Vintage Cars,La Rochelle Gifts,Nantes,France,2004-10
2004-10-29,2487.4700000000003,Ships,La Rochelle Gifts,Nantes,France,2004-10
2004-10-29,3074.27,Ships,La Rochelle Gifts,Nantes,France,2004-10
2004-10-29,3270.43,Ships,La Rochelle Gifts,Nantes,France,2004-10
2004-10-29,2052.8,Ships,La Rochelle Gifts,Nantes,France,2004-10
2004-11-01,4173.84,Classic Cars,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,3789.1800000000003,Planes,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,1517.46,Ships,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,4229.53,Vintage Cars,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,2325.25,Planes,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,2282.76,Planes,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,2595.81,Vintage Cars,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,1928.7500000000002,Vintage Cars,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,2026.8000000000002,Planes,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,1419.84,Vintage Cars,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,1246.4399999999998,Vintage Cars,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,2546.6000000000004,Planes,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,3299.3999999999996,Ships,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,1972.48,Planes,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,3226.56,Ships,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,3724.7999999999997,Planes,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,2996.84,Planes,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-01,1485.8000000000002,Planes,giftsbymail.co.uk,Cowes,UK,2004-11
2004-11-02,2434.25,Planes,Technics Stores Inc.,Burlingame,USA,2004-11
2004-11-02,3874.12,Motorcycles,Diecast Classics Inc.,Allentown,USA,2004-11
2004-11-02,4603.05,Motorcycles,Diecast Classics Inc.,Allentown,USA,2004-11
2004-11-02,7022.23,Motorcycles,Diecast Classics Inc.,Allentown,USA,2004-11
2004-11-02,2540.4500000000003,Planes,Diecast Classics Inc.,Allentown,USA,2004-11
2004-11-02,2086.14,Motorcycles,Diecast Classics Inc.,Allentown,USA,2004-11
2004-11-02,4489.92,Motorcycles,Diecast Classics Inc.,Allentown,USA,2004-11
2004-11-02,1584.44,Motorcycles,Diecast Classics Inc.,Allentown,USA,2004-11
2004-11-02,3849.77,Motorcycles,Diecast Classics Inc.,Allentown,USA,2004-11
2004-11-02,5102.0,Planes,Diecast Classics Inc.,Allentown,USA,2004-11
2004-11-03,4021.5000000000005,Motorcycles,Microscale Inc.,NYC,USA,2004-11
2004-11-03,3550.74,Classic Cars,Microscale Inc.,NYC,USA,2004-11
2004-11-03,2407.2400000000002,Motorcycles,Microscale Inc.,NYC,USA,2004-11
2004-11-03,5423.85,Classic Cars,Microscale Inc.,NYC,USA,2004-11
2004-11-03,2039.8,Motorcycles,Microscale Inc.,NYC,USA,2004-11
2004-11-03,3371.6299999999997,Classic Cars,Microscale Inc.,NYC,USA,2004-11
2004-11-03,1015.0,Motorcycles,Microscale Inc.,NYC,USA,2004-11
2004-11-03,2132.9,Motorcycles,Microscale Inc.,NYC,USA,2004-11
2004-11-03,3587.8500000000004,Motorcycles,Microscale Inc.,NYC,USA,2004-11
2004-11-03,5730.04,Classic Cars,"Volvo Model Replicas, Co",Luleå,Sweden,2004-11
2004-11-03,3575.9500000000003,Classic Cars,"Volvo Model Replicas, Co",Luleå,Sweden,2004-11
2004-11-03,2425.92,Classic Cars,"Volvo Model Replicas, Co",Luleå,Sweden,2004-11
2004-11-03,3490.9999999999995,Classic Cars,"Volvo Model Replicas, Co",Luleå,Sweden,2004-11
2004-11-03,1576.12,Classic Cars,"Volvo Model Replicas, Co",Luleå,Sweden,2004-11
2004-11-04,2542.8,Classic Cars,FunGiftIdeas.com,New Bedford,USA,2004-11
2004-11-04,5048.74,Classic Cars,FunGiftIdeas.com,New Bedford,USA,2004-11
2004-11-04,5311.24,Classic Cars,FunGiftIdeas.com,New Bedford,USA,2004-11
2004-11-04,2735.04,Classic Cars,FunGiftIdeas.com,New Bedford,USA,2004-11
2004-11-04,3556.25,Classic Cars,FunGiftIdeas.com,New Bedford,USA,2004-11
